price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
322500,4,2,0.1432791728212703,0.004303728020375945,2,0,0,3,7,0.206163655685441,0.0,25,0,98038,47.3843,-122.032,0.29790660225442833,0.0065484389348025715
453000,3,1,0.08936484490398819,0.005736487341638009,1,0,0,5,7,0.12858660998937302,0.0,70,0,98006,47.5637,-122.139,0.27375201288244766,0.013160009182736455
655000,4,2,0.18980797636632202,0.002671738852666198,2,0,0,3,9,0.2731137088204038,0.0,24,0,98034,47.7076,-122.232,0.3961352657004831,0.006278696051423324
603000,3,2,0.1255539143279173,0.00169557316125688,2,0,0,5,7,0.12221041445270989,0.11410788381742738,99,0,98115,47.6819,-122.311,0.24154589371980675,0.0039026629935720843
235000,4,1,0.1189069423929099,0.014533484239344686,1,0,0,3,6,0.17109458023379384,0.0,78,0,98001,47.2751,-122.252,0.20450885668276972,0.011019283746556474
968933,4,3,0.30428360413589367,0.004423023703507232,2,0,0,3,11,0.32624867162592985,0.21784232365145229,19,0,98033,47.681,-122.167,0.3977455716586151,0.011019283746556474
1015000,3,3,0.21270310192023634,0.006867071303090363,1,0,0,3,8,0.179596174282678,0.24688796680497926,45,1,98074,47.6113,-122.058,0.4074074074074074,0.013016528925619835
435000,4,2,0.14697193500738553,0.0051763426365799324,2,0,0,3,8,0.21147715196599362,0.0,52,0,98033,47.667,-122.178,0.37359098228663445,0.010245638200183654
242000,3,2,0.0930576070901034,0.004900206436032383,1,0,0,3,7,0.1339001062699256,0.0,39,0,98038,47.3635,-122.054,0.3140096618357488,0.00928833792470156
487000,6,3,0.35081240768094535,0.1505426742458787,2,0,0,4,8,0.5047821466524973,0.0,78,0,98022,47.1879,-121.973,0.35909822866344604,0.35767906336088157
810000,4,2,0.2223042836041359,0.006328121262547998,2,0,0,3,9,0.3198724760892667,0.0,29,0,98052,47.6979,-122.112,0.48470209339774556,0.012086776859504132
625000,3,2,0.1779911373707533,0.03880016398614717,1,0,0,4,8,0.19341126461211477,0.12240663900414937,49,0,98072,47.7457,-122.141,0.47987117552334946,0.05596877869605142
165000,3,1,0.09453471196454949,0.004688259790875273,1,0,0,3,7,0.13602550478214664,0.0,52,0,98001,47.3323,-122.276,0.25217391304347825,0.008833792470156107
335000,3,1,0.17134416543574593,0.004087542442315692,1,0,0,3,7,0.12327311370882041,0.24066390041493776,65,0,98118,47.5327,-122.276,0.19806763285024154,0.006973140495867769
286700,3,1,0.09010339734121123,0.003996708165819788,1,0,0,3,6,0.12964930924548354,0.0,67,0,98065,47.5297,-121.827,0.17713365539452497,0.007575757575757576
699000,2,1,0.103397341211226,0.0024525254653894155,1,0,0,4,8,0.1487778958554729,0.0,71,0,98115,47.6768,-122.269,0.3059581320450886,0.006818181818181818
280000,3,1,0.11742983751846381,0.004408490219267888,1,0,0,3,7,0.12114771519659936,0.09336099585062241,51,0,98058,47.4288,-122.153,0.2560386473429952,0.011058310376492195
580000,4,2,0.16395864106351551,0.004277688861113785,2,0,0,3,8,0.2359192348565356,0.0,37,0,98029,47.5716,-122.022,0.357487922705314,0.00855257116620753
754800,2,2,0.20457902511078285,0.004711876702764208,2,0,0,3,8,0.29436769394261425,0.0,19,0,98053,47.7072,-122.017,0.30112721417069244,0.006868686868686869
525000,4,2,0.17008862629246677,0.010174044529384585,2,0,0,3,8,0.24473963868225293,0.0,30,0,98019,47.7266,-121.966,0.33494363929146537,0.016084710743801654
562000,3,1,0.11816838995568685,0.006376566210012481,1,0,2,3,8,0.17003188097768332,0.0,63,0,98155,47.7437,-122.291,0.4170692431561997,0.009497245179063361
575000,4,1,0.09453471196454949,0.003669704770434533,1,0,0,3,7,0.09139213602550478,0.08713692946058091,99,0,98117,47.6805,-122.364,0.23993558776167473,0.005371900826446281
808900,5,2,0.21418020679468242,0.0035734204373488745,2,0,0,3,9,0.30818278427205104,0.0,19,0,98027,47.5396,-121.998,0.5152979066022544,0.006628787878787879
992000,3,2,0.21787296898079764,0.009208778951154776,1,0,0,4,10,0.2199787460148778,0.1825726141078838,59,0,98040,47.5571,-122.216,0.4750402576489533,0.025252525252525252
335000,3,2,0.1255539143279173,0.00405605322646378,2,0,0,3,7,0.1806588735387885,0.0,28,0,98038,47.3826,-122.028,0.3526570048309179,0.00843204775022957
473000,3,2,0.0775480059084195,0.004360045271803405,1,0,0,3,7,0.11158342189160468,0.0,40,0,98125,47.7163,-122.303,0.2995169082125604,0.010330578512396695
350000,4,2,0.22082717872968982,0.00678834826346058,1,0,1,4,8,0.1997874601487779,0.23029045643153526,48,0,98023,47.3357,-122.336,0.4492753623188406,0.011315426997245179
1600000,5,2,0.22895125553914328,0.0032542893459265973,2,0,0,4,9,0.3294367693942614,0.0,119,0,98122,47.6154,-122.283,0.35104669887278583,0.006657483930211203
305500,3,1,0.0915805022156573,0.0036878716257337137,1,0,0,4,7,0.13177470775770456,0.0,75,0,98155,47.7542,-122.307,0.249597423510467,0.010440771349862259
306000,2,1,0.05760709010339734,0.008175084884631385,1,0,0,4,7,0.08289054197662062,0.0,79,1,98077,47.7383,-122.074,0.35426731078904994,0.0775
233000,2,2,0.06277695716395865,0.0010028104125147832,2,0,0,3,8,0.09032943676939426,0.0,24,0,98133,47.7064,-122.344,0.13687600644122383,0.0015059687786960513
490000,3,1,0.1137370753323486,0.005450056589754257,1,0,0,3,8,0.1636556854410202,0.0,54,0,98125,47.7152,-122.322,0.2753623188405797,0.00859504132231405
445000,4,2,0.16838995568685378,0.02548022568078776,2,0,0,3,8,0.24229543039319873,0.0,31,0,98042,47.3424,-122.077,0.3671497584541063,0.04159320477502296
355000,3,2,0.1883308714918759,0.00585820527214252,1,0,0,3,7,0.19659936238044634,0.14522821576763487,66,0,98178,47.4856,-122.247,0.3607085346215781,0.011104224058769513
360000,2,2,0.1307237813884786,0.004606508942028959,1,0,0,4,8,0.18809776833156217,0.0,38,0,98058,47.4287,-122.163,0.3365539452495974,0.008160009182736455
737500,3,1,0.17134416543574593,0.006600624092035711,2,0,0,3,7,0.24654622741764082,0.0,90,1,98115,47.6877,-122.283,0.25925925925925924,0.006657483930211203
985000,3,3,0.19202363367799113,0.00721829717220786,2,0,0,5,8,0.2763018065887354,0.0,56,0,98004,47.582,-122.194,0.391304347826087,0.011535812672176309
349950,2,3,0.11595273264401773,0.001229896103754544,2,0,0,3,8,0.1392136025504782,0.05394190871369295,19,0,98126,47.548,-122.375,0.2528180354267311,0.002340449954086318
520000,4,2,0.2259970457902511,0.00433642835991447,2,0,0,3,8,0.30393198724760895,0.04149377593360996,20,0,98065,47.5383,-121.879,0.4750402576489533,0.007830578512396694
355950,4,2,0.1447562776957164,0.005171498141833483,1,0,0,3,7,0.12964930924548354,0.15352697095435686,70,0,98177,47.7654,-122.359,0.3075684380032206,0.01046831955922865
485000,5,2,0.241506646971935,0.003711488537622649,2,0,0,3,9,0.3475026567481403,0.0,21,0,98055,47.4461,-122.208,0.47987117552334946,0.006804407713498622
143000,3,1,0.08050221565731167,0.002007437510559485,1,0,0,4,6,0.11583421891604676,0.0,56,0,98092,47.3159,-122.183,0.15458937198067632,0.003581267217630854
3278000,2,1,0.5051698670605613,0.006055618433060285,2,1,4,3,11,0.4622741764080765,0.516597510373444,24,0,98008,47.6042,-122.112,0.5024154589371981,0.014118457300275482
355000,3,1,0.06942392909896603,0.005154542410220915,1,0,0,4,7,0.09989373007438895,0.0,58,0,98033,47.7002,-122.191,0.1706924315619968,0.009770431588613408
1126000,5,3,0.2865583456425406,0.008408226194304206,2,0,3,4,9,0.26992561105207225,0.27800829875518673,46,0,98006,47.5696,-122.156,0.5942028985507246,0.015937786960514233
200000,5,1,0.1307237813884786,0.009401347617326094,1,0,0,4,7,0.18809776833156217,0.0,66,0,98059,47.5025,-122.142,0.22061191626409019,0.011931818181818182
913000,4,2,0.2688330871491876,0.006404422054804558,2,0,0,3,11,0.38682252922422955,0.0,26,0,98075,47.5899,-121.979,0.5426731078904992,0.011881313131313131
1600000,3,2,0.23338257016248154,0.0077657250785565105,1,0,2,4,9,0.19341126461211477,0.27800829875518673,59,0,98004,47.6151,-122.216,0.5458937198067633,0.013756887052341597
409900,2,2,0.11742983751846381,0.0011172616008996226,2,0,0,3,9,0.1689691817215728,0.0,28,0,98033,47.6897,-122.175,0.37359098228663445,0.003643250688705234
265000,4,1,0.09527326440177253,0.0036539601625085764,1,0,0,3,6,0.11158342189160468,0.04979253112033195,75,0,98118,47.5223,-122.286,0.1706924315619968,0.006926078971533517
740000,5,3,0.26994091580502216,0.0313899037096113,1,0,0,5,8,0.2310308182784272,0.30726141078838176,70,0,98008,47.6434,-122.115,0.4074074074074074,0.009878328741965106
306000,4,2,0.18389955686853768,0.004919584415018176,2,0,0,3,7,0.26461211477151964,0.0,24,0,98092,47.3347,-122.17,0.4444444444444444,0.007231404958677686
381000,3,2,0.1085672082717873,0.002421641811380808,2,0,0,3,7,0.15621679064824653,0.0,22,0,98065,47.5328,-121.871,0.31561996779388085,0.005101010101010101
1220000,3,3,0.29246676514032494,0.0037133052231525672,2,0,3,3,10,0.2763018065887354,0.2821576763485477,92,0,98199,47.6396,-122.409,0.4396135265700483,0.005992883379247016
1050000,3,3,0.23559822747415066,0.018155955186001348,1,0,3,4,8,0.27948990435706694,0.11618257261410789,84,0,98166,47.458,-122.368,0.41867954911433175,0.022816804407713498
408000,2,1,0.05982274741506647,0.004505380114196852,1,0,0,5,6,0.08607863974495218,0.0,77,0,98133,47.7346,-122.352,0.13365539452495975,0.008608815426997245
739900,5,2,0.22008862629246675,0.0032561060314565157,2,0,0,3,9,0.31668437832093516,0.0,19,0,98052,47.7074,-122.101,0.5072463768115942,0.007567722681359045
674250,4,2,0.20531757754800592,0.021194664515711,1,0,0,4,9,0.29543039319872477,0.0,40,0,98072,47.7386,-122.091,0.44122383252818037,0.040257116620752986
438400,2,1,0.09896602658788774,0.004905050930778831,1,0,0,4,7,0.14240170031880978,0.0,72,0,98177,47.7218,-122.37,0.27375201288244766,0.009297520661157025
1700000,5,5,0.3641063515509601,0.008870875442590012,2,0,3,3,11,0.44208289054197664,0.15975103734439833,25,0,98040,47.5829,-122.247,0.48792270531400966,0.00973255280073462
703000,3,2,0.10044313146233383,0.0036212598229700506,1,0,0,3,8,0.14452709883103082,0.0,80,1,98116,47.5852,-122.388,0.24476650563607086,0.005096418732782369
262000,3,1,0.09748892171344166,0.003954318836788366,1,0,0,4,7,0.14027630180658873,0.0,36,0,98023,47.2871,-122.354,0.2608695652173913,0.00782483930211203
353000,3,2,0.08936484490398819,0.008780041166094108,1,0,0,3,7,0.12858660998937302,0.0,41,0,98045,47.4705,-121.754,0.2528180354267311,0.017630853994490357
500000,4,2,0.1432791728212703,0.004606508942028959,2,0,0,3,8,0.206163655685441,0.0,30,0,98052,47.685,-122.158,0.36231884057971014,0.008723599632690543
1280000,4,2,0.23338257016248154,0.002797695716073852,1,0,4,3,9,0.2146652497343252,0.23651452282157676,108,1,98116,47.5875,-122.382,0.4492753623188406,0.006092745638200184
332000,4,2,0.14623338257016247,0.003976119063147383,2,0,0,3,8,0.2104144527098831,0.0,21,0,98042,47.3809,-122.097,0.4170692431561997,0.008033746556473828
824000,4,2,0.17134416543574593,0.008623200648677847,1,0,0,4,9,0.17215727948990436,0.14522821576763487,51,0,98008,47.6269,-122.09,0.4524959742351047,0.015151515151515152
290000,4,2,0.12259970457902511,0.0028994301057492645,1,0,0,3,7,0.17640807651434645,0.0,57,0,98144,47.5878,-122.312,0.18518518518518517,0.00573921028466483
700000,3,2,0.12259970457902511,0.0009355930479078141,2,0,2,3,9,0.1487778958554729,0.05394190871369295,23,0,98109,47.6268,-122.353,0.29307568438003223,0.002949954086317723
550000,2,1,0.07976366322008863,0.0020710215041066177,1,0,0,4,7,0.08289054197662062,0.06224066390041494,103,0,98107,47.6715,-122.393,0.2222222222222222,0.004196510560146924
549000,2,1,0.11152141802067947,0.006761097980511809,1,0,0,4,7,0.16046758767268862,0.0,104,0,98133,47.7212,-122.331,0.355877616747182,0.010159550045913682
1865000,4,2,0.21787296898079764,0.026378273894410605,1,0,2,4,9,0.27098831030818277,0.08298755186721991,74,0,98004,47.5988,-122.207,0.5249597423510467,0.04707988980716253
858000,4,2,0.22673559822747416,0.00830830849015871,2,0,0,3,9,0.32624867162592985,0.0,47,0,98007,47.6133,-122.152,0.48470209339774556,0.011084710743801653
345000,2,1,0.07163958641063516,0.006311771092778736,1,0,0,3,7,0.1030818278427205,0.0,78,0,98133,47.7252,-122.331,0.1932367149758454,0.009018595041322314
340000,4,1,0.15805022156573117,0.007055401036358539,2,0,0,3,8,0.22741764080765142,0.0,95,1,98022,47.196,-122.006,0.32689210950080516,0.0126010101010101
1215000,4,2,0.18980797636632202,0.0058133936957378745,2,0,0,4,9,0.2731137088204038,0.0,63,0,98040,47.5791,-122.241,0.4138486312399356,0.015151515151515152
275000,3,2,0.0930576070901034,0.0009010760228393705,3,0,0,3,7,0.1339001062699256,0.0,16,0,98133,47.7071,-122.336,0.19162640901771336,0.0012568870523415978
405000,3,1,0.09010339734121123,0.004705821084331148,1,0,0,3,7,0.12964930924548354,0.0,62,0,98008,47.6326,-122.119,0.2286634460547504,0.008808539944903581
432500,3,2,0.12703101920236337,0.0049323012137276025,2,0,0,5,7,0.18278427205100956,0.0,76,0,98155,47.7393,-122.325,0.22544283413848631,0.009341138659320477
236500,4,1,0.15805022156573117,0.0025536542932215224,1,0,0,3,6,0.14027630180658873,0.17012448132780084,100,0,98118,47.5484,-122.287,0.27697262479871176,0.006213269054178145
679000,4,1,0.10487444608567208,0.0029811809545955787,1,0,0,4,8,0.15090329436769395,0.0,97,0,98103,47.6901,-122.339,0.23671497584541062,0.005650826446280992
543000,4,2,0.15214180206794684,0.005117603137779247,2,0,0,3,8,0.21891604675876727,0.0,30,0,98133,47.7168,-122.333,0.33172302737520126,0.010858585858585859
294000,3,1,0.09748892171344166,0.005764948748273392,1,0,0,3,7,0.10520722635494155,0.06846473029045644,72,0,98178,47.4857,-122.253,0.23510466988727857,0.012178604224058769
340500,3,1,0.13367799113737075,0.006335993566510977,1,0,0,4,7,0.19234856535600425,0.0,56,0,98058,47.4581,-122.162,0.2608695652173913,0.009815197428833793
1012000,4,2,0.22008862629246675,0.009848252257685942,2,0,0,3,9,0.31668437832093516,0.0,36,0,98006,47.5457,-122.153,0.4396135265700483,0.011499081726354454
335000,2,2,0.09970457902511078,0.001550238318863433,1,0,0,3,8,0.1434643995749203,0.0,49,0,98052,47.6344,-122.107,0.2882447665056361,0.002938475665748393
425000,3,2,0.1137370753323486,0.004851155926724595,1,0,0,3,7,0.1636556854410202,0.0,37,0,98011,47.7342,-122.202,0.26247987117552335,0.00819674012855831
353000,3,2,0.18537666174298376,0.005595391432147704,2,0,0,4,8,0.2667375132837407,0.0,24,0,98022,47.1896,-122.013,0.4331723027375201,0.010606060606060607
540000,3,2,0.12333825701624815,0.003116221245652823,2,0,0,3,8,0.17747077577045697,0.0,34,0,98029,47.5707,-121.999,0.31239935587761675,0.005906795224977043
640000,5,3,0.2725258493353028,0.007223141666954308,2,0,0,3,9,0.26992561105207225,0.23858921161825727,19,0,98074,47.6108,-122.06,0.4251207729468599,0.01369146005509642
339950,3,1,0.09748892171344166,0.006937922038757169,1,0,0,3,8,0.14027630180658873,0.0,66,0,98028,47.7738,-122.261,0.3059581320450886,0.011248852157943067
195000,3,1,0.11152141802067947,0.00508671948377064,1,0,0,2,7,0.10414452709883103,0.10995850622406639,46,0,98045,47.4476,-121.771,0.24154589371980675,0.01162190082644628
322000,3,1,0.11152141802067947,0.00508671948377064,1,0,0,2,7,0.10414452709883103,0.10995850622406639,46,0,98045,47.4476,-121.771,0.24154589371980675,0.01162190082644628
660000,4,1,0.138109305760709,0.006328121262547998,1,0,0,3,8,0.17215727948990436,0.05186721991701245,47,0,98005,47.5938,-122.154,0.33172302737520126,0.011994949494949494
280000,6,3,0.17725258493353027,0.005675931157307405,2,0,0,3,7,0.255047821466525,0.0,34,0,98002,47.3262,-122.214,0.33172302737520126,0.00839761248852158
300000,6,3,0.17725258493353027,0.005675931157307405,2,0,0,3,7,0.255047821466525,0.0,34,0,98002,47.3262,-122.214,0.33172302737520126,0.00839761248852158
207500,3,1,0.086410635155096,0.005338633210585948,1,0,0,4,6,0.12433581296493093,0.0,59,0,98023,47.3059,-122.368,0.1932367149758454,0.010454545454545454
195000,3,1,0.0878877400295421,0.0052841326446884055,1,0,0,3,7,0.12646121147715197,0.0,69,0,98146,47.4887,-122.343,0.22383252818035426,0.010033287419651055
700000,3,2,0.1536189069423929,0.0023495799520273906,1,0,0,5,7,0.12327311370882041,0.1908713692946058,71,0,98117,47.686,-122.391,0.214170692431562,0.004453627180899908
560000,4,1,0.1587887740029542,0.0051805815694830745,1,0,2,4,7,0.155154091392136,0.14315352697095435,43,0,98106,47.5344,-122.345,0.23832528180354268,0.008499770431588614
260000,3,1,0.11669128508124077,0.004447246177239473,1,0,0,5,7,0.16790648246546228,0.0,114,0,98126,47.5256,-122.38,0.25442834138486314,0.00712465564738292
575000,3,1,0.11669128508124077,0.004447246177239473,1,0,0,5,7,0.16790648246546228,0.0,114,0,98126,47.5256,-122.38,0.25442834138486314,0.00712465564738292
475000,3,2,0.17503692762186115,0.0019614148104682267,2,0,0,3,8,0.20722635494155153,0.08713692946058091,19,0,98072,47.7515,-122.174,0.4057971014492754,0.003938246097337007
285000,3,1,0.1358936484490399,0.005208437414275151,1,0,0,3,7,0.09776833156216791,0.1908713692946058,120,1,98118,47.5359,-122.276,0.22383252818035426,0.008553719008264463
753888,4,2,0.1964549483013294,0.0033305901381831572,2,0,2,3,9,0.2826780021253985,0.0,22,0,98029,47.5439,-121.996,0.5829307568438004,0.006313131313131313
650000,3,2,0.16174298375184637,0.0021800226359017026,2,0,0,3,9,0.23273113708820403,0.0,22,0,98029,47.5506,-121.993,0.37037037037037035,0.004132231404958678
620000,3,2,0.12259970457902511,0.0021061440910183672,1,0,0,4,7,0.11689691817215728,0.11618257261410789,96,0,98117,47.6773,-122.372,0.25925925925925924,0.003992194674012856
526000,3,1,0.13146233382570163,0.022890843238811184,1,0,0,3,7,0.1381509032943677,0.0995850622406639,48,0,98075,47.5858,-122.015,0.3832528180354267,0.05449954086317723
155000,2,1,0.051698670605613,0.0031489215851913483,1,0,0,5,6,0.07438894792773645,0.0,73,0,98056,47.4924,-122.175,0.16586151368760063,0.005968778696051423
342000,4,2,0.11595273264401773,0.00678229264502752,1,0,0,3,7,0.11902231668437832,0.09336099585062241,66,0,98011,47.7573,-122.217,0.2528180354267311,0.012855831037649219
390000,3,1,0.09010339734121123,0.13100240468607977,1,0,0,3,7,0.12964930924548354,0.0,44,0,98019,47.7224,-121.926,0.24798711755233493,0.07049931129476585
685000,3,2,0.2326440177252585,0.13321028316677355,2,0,0,4,9,0.3188097768331562,0.03112033195020747,35,0,98024,47.553,-121.946,0.5120772946859904,0.2504993112947658
608000,4,2,0.1986706056129985,0.0028679408898973514,2,0,0,3,7,0.2858660998937301,0.0,24,0,98053,47.6869,-122.036,0.4331723027375201,0.00549931129476584
179900,2,1,0.050221565731166914,0.0038755957971585825,1,0,0,3,6,0.07226354941551541,0.0,82,0,98168,47.5136,-122.316,0.1996779388083736,0.008953168044077135
1245000,6,3,0.27695716395864106,0.008568700082780304,2,0,2,5,9,0.2922422954303932,0.2074688796680498,89,1,98117,47.6999,-122.393,0.3446054750402576,0.009146005509641873
166000,3,1,0.07459379615952733,0.007069934520597883,1,0,0,3,7,0.1073326248671626,0.0,68,0,98168,47.4849,-122.301,0.22061191626409019,0.011526629935720845
462000,3,1,0.12629246676514033,0.0027250282948771284,1,0,0,3,8,0.14984059511158343,0.06224066390041494,97,0,98118,47.5366,-122.268,0.2995169082125604,0.006887052341597796
545000,4,2,0.15435745937961595,0.00364729898223221,2,0,0,3,8,0.22210414452709884,0.0,35,0,98029,47.5713,-121.997,0.3365539452495974,0.0069134527089072546
415000,3,1,0.11521418020679468,0.0027250282948771284,1,0,0,3,7,0.16578108395324123,0.0,122,0,98122,47.6118,-122.306,0.2673107890499195,0.005165289256198347
269000,3,2,0.11521418020679468,0.00254335974188532,2,0,0,3,7,0.16578108395324123,0.0,22,0,98038,47.3838,-122.026,0.25120772946859904,0.0048209366391184574
356500,4,2,0.18980797636632202,0.006947611028250066,2,0,0,3,8,0.2731137088204038,0.0,17,0,98003,47.2809,-122.296,0.391304347826087,0.006883608815426997
225000,3,1,0.07459379615952733,0.004622253549954916,1,0,0,4,6,0.1073326248671626,0.0,64,0,98198,47.3781,-122.314,0.19162640901771336,0.009625803489439854
175000,2,1,0.07533234859675036,0.0031065322561599266,1,0,0,4,6,0.10839532412327312,0.0,77,0,98002,47.301,-122.226,0.1932367149758454,0.00745752984389348
549000,5,2,0.12629246676514033,0.005886061116934597,2,0,0,4,8,0.18172157279489903,0.0,51,0,98005,47.5903,-122.157,0.36553945249597425,0.011101928374655647
535000,3,2,0.16986706056129985,0.00738603780280363,2,0,0,3,8,0.24442082890541977,0.0,36,0,98166,47.4369,-122.338,0.2753623188405797,0.012878787878787878
627000,4,2,0.14697193500738553,0.004670092935576092,1,0,0,3,8,0.12858660998937302,0.16182572614107885,52,0,98027,47.5688,-122.087,0.27697262479871176,0.008485996326905419
565000,3,2,0.2016248153618907,0.00949339301750861,2,0,3,3,9,0.29011689691817216,0.0,49,0,98166,47.4612,-122.365,0.3285024154589372,0.014014003673094582
392450,4,2,0.1621122599704579,0.0016235113019034625,1,0,0,3,7,0.1126461211477152,0.2354771784232365,113,0,98103,47.6965,-122.342,0.2753623188405797,0.0014692378328741965
509000,2,2,0.11521418020679468,0.0028310016174556835,1,0,0,3,8,0.16578108395324123,0.0,19,0,98053,47.7086,-122.019,0.30112721417069244,0.007301423324150597
340000,3,2,0.103397341211226,0.0029066968478689372,1,0,0,3,7,0.1275239107332625,0.04149377593360996,104,0,98117,47.6865,-122.379,0.2318840579710145,0.004407713498622589
537000,3,2,0.103397341211226,0.0029066968478689372,1,0,0,3,7,0.1275239107332625,0.04149377593360996,104,0,98117,47.6865,-122.379,0.2318840579710145,0.004407713498622589
865000,4,3,0.2725258493353028,0.005990217753983234,2,0,0,3,10,0.39213602550478216,0.0,27,0,98075,47.5937,-121.982,0.5523349436392915,0.012963728191000919
358000,2,1,0.08419497784342689,0.005050385773172278,1,0,0,3,7,0.12114771519659936,0.0,77,0,98155,47.7448,-122.3,0.16586151368760063,0.00935376492194674
595000,4,2,0.14180206794682423,0.0019529369446619422,1,0,0,5,7,0.1381509032943677,0.12863070539419086,102,0,98116,47.5848,-122.384,0.31561996779388085,0.004304407713498623
661000,4,2,0.1843426883308715,0.004879617333359978,2,0,0,3,9,0.26524973432518595,0.0,27,0,98052,47.6791,-122.149,0.40193236714975844,0.008903810835629017
419950,3,2,0.16838995568685378,0.0051472756681012425,1,0,0,4,7,0.1785334750265675,0.12448132780082988,48,0,98034,47.7211,-122.166,0.30434782608695654,0.008838383838383838
490000,4,3,0.2363367799113737,0.0038877070340247034,2,0,0,3,9,0.34006376195536664,0.0,19,0,98038,47.3545,-122.001,0.5152979066022544,0.007221074380165289
525000,2,1,0.06499261447562776,0.002422247373224114,1,0,0,3,7,0.09351753453772582,0.0,85,0,98117,47.6847,-122.387,0.2109500805152979,0.004591368227731864
350000,3,2,0.09748892171344166,0.000786019272611225,3,0,0,3,7,0.14027630180658873,0.0,30,0,98117,47.6959,-122.376,0.2222222222222222,0.001725206611570248
552500,3,2,0.1809453471196455,0.0021691225227221944,2,0,0,3,9,0.2603613177470776,0.0,17,0,98072,47.7749,-122.159,0.40096618357487923,0.006254591368227732
210000,3,1,0.07680945347119646,0.005431889734455076,1,0,0,4,6,0.11052072263549416,0.0,64,0,98023,47.3283,-122.337,0.16747181964573268,0.009699265381083563
390000,3,2,0.1831610044313146,0.03224616815604602,2,0,0,3,9,0.2635494155154091,0.0,35,0,98042,47.3323,-122.079,0.40418679549114334,0.041952479338842975
336800,5,1,0.13515509601181683,0.010082604691045376,1,0,0,3,7,0.17109458023379384,0.04564315352697095,67,0,98155,47.7734,-122.315,0.2882447665056361,0.014626951331496786
465000,3,2,0.10635155096011817,0.002708678125107866,2,0,0,3,7,0.153028692879915,0.0,22,0,98053,47.6825,-122.036,0.26570048309178745,0.003813131313131313
299900,4,2,0.11669128508124077,0.0021994006148874957,2,0,0,3,7,0.16790648246546228,0.0,14,0,98038,47.3672,-122.019,0.3140096618357488,0.004361799816345271
715000,3,3,0.23855243722304284,0.0030278092165301426,2,0,0,3,9,0.3432518597236982,0.0,19,0,98029,47.5558,-122.002,0.42995169082125606,0.004564967860422406
235000,4,2,0.13367799113737075,0.024003865906807666,1,0,0,3,7,0.13071200850159406,0.12033195020746888,55,0,98042,47.3472,-122.11,0.2914653784219002,0.05149908172635445
276000,3,2,0.1842688330871492,0.0026644721105465257,2,0,0,3,8,0.2651434643995749,0.0,18,0,98001,47.2877,-122.283,0.39194847020933976,0.005050505050505051
265000,4,1,0.12850812407680945,0.0077075911415991315,1,0,0,4,7,0.12539851222104145,0.11618257261410789,61,0,98003,47.2808,-122.3,0.2946859903381642,0.012769742883379247
425000,3,1,0.1240768094534712,0.0018166855299180857,1,0,2,4,6,0.08926673751328375,0.17427385892116182,125,0,98103,47.686,-122.346,0.24798711755233493,0.004247015610651974
313000,4,2,0.18168389955686853,0.006249398222918215,2,0,0,3,8,0.2614240170031881,0.0,32,0,98092,47.2599,-122.215,0.355877616747182,0.010358126721763086
715000,3,2,0.22525849335302806,0.0036333710598361714,1,0,3,3,8,0.18278427205100956,0.27593360995850624,41,0,98177,47.7701,-122.389,0.37681159420289856,0.008264462809917356
265000,3,2,0.12038404726735598,0.006642407859223827,2,0,0,3,7,0.17321997874601489,0.0,34,0,98001,47.3305,-122.285,0.22705314009661837,0.00909090909090909
646000,3,2,0.18168389955686853,0.003883468101121561,2,0,0,3,9,0.2614240170031881,0.0,21,0,98028,47.7497,-122.245,0.392914653784219,0.006992653810835629
175000,3,1,0.07607090103397342,0.003996708165819788,1,0,0,3,7,0.10945802337938364,0.0,71,0,98146,47.4941,-122.34,0.1964573268921095,0.010376492194674012
649000,3,2,0.2518463810930576,0.008362203494212949,1,0,3,4,10,0.2603613177470776,0.1991701244813278,52,0,98003,47.3424,-122.326,0.5491143317230274,0.016351010101010102
785000,3,2,0.1706056129985229,0.0031489215851913483,1,0,0,4,7,0.16153028692879914,0.16390041493775934,85,0,98199,47.6357,-122.397,0.3719806763285024,0.005968778696051423
890000,4,2,0.19276218611521417,0.0026644721105465257,1,0,0,5,8,0.1339001062699256,0.2800829875518672,105,0,98122,47.6158,-122.293,0.28502415458937197,0.005050505050505051
612000,3,3,0.17208271787296897,0.006253637155821357,1,0,0,3,9,0.24760892667375134,0.0,27,0,98034,47.7239,-122.164,0.35426731078904994,0.0053133608815426996
330000,4,2,0.22008862629246675,0.003435957898918406,2,0,0,3,8,0.31668437832093516,0.0,22,0,98023,47.277,-122.347,0.42028985507246375,0.006307392102846648
493000,3,2,0.13220088626292467,0.006899166080785583,1,0,0,3,8,0.1902231668437832,0.0,47,0,98052,47.6297,-122.099,0.3687600644122383,0.013652433425160699
1600000,4,2,0.2171344165435746,0.0034728971713600737,1,0,0,3,9,0.15621679064824653,0.3049792531120332,68,0,98112,47.6381,-122.304,0.35909822866344604,0.006495638200183655
1619999,4,3,0.2880354505169867,0.0059042279722337785,1,0,4,5,10,0.2678002125398512,0.2863070539419087,53,0,98006,47.5605,-122.158,0.5491143317230274,0.01084710743801653
